start	end	text
644.923	668.824	雙元外。感謝主。接下來我還要介紹另外一位演員。他也已經提名明年的奧斯卡最佳男演員。是我們雅歌斯班大劇團的紫辰弟兄。掌聲鼓勵。沒有嗎?紫辰第二堂沒有來是不是?
670.128	697.581	她去練詩了,對不起。她是來第一堂。紫辰太過分了,竟然貼了一個眉毛比我還要粗。我沒有辦法忍受有人眉毛比我粗。然後今天本來還要邀請一位也已經提名的明年度的奧斯卡最佳女主角。她在雅歌大師班裡面演翹護士。你知道是誰演的嗎?鄭才啊!真的是,他我那天回去,師父幫我做soul role。
698.797	704.083	沒有人,演得真的非常好。來,我們也給我們師班的弟兄姊妹掌聲鼓勵。
708.439	728.397	好,那在這次過程裡面呢,我們五重執事的團隊也是精銳盡出。那我就今天就以先知門徒團隊做五重執事的代表。他們真是無異不語,你看牧師的成語比較好。記得我們上禮拜講過,有人講說怎麼樣,有神怎麼樣?
729.138	757.648	如住虛無。怎麼樣?作息。我們真的還是繼續要為他們禱告,為小太陽、中太陽的國語程度禱告。那我們邀請先知門徒團隊的姊妹上來做見證。耶!真的很開心,這次參與在福音初集的活動當中。我們先知服事團隊跟福音使者搭配,在各個社區裡面,
758.763	775.684	繁體中文，臺灣國語。繁體中文，臺灣國語。繁體中文，臺灣國語。繁體中文，臺灣國語。
776.084	797.508	享受在跟神同工那個清神。雖然我們有時候也會有腦袋打結,那個眼睛放煙火的時候,但是因為神的恩典夠我們用,尤其是在看到我們卡片送出去的以後,拿到卡片的人他受到那種
797.568	826.689	被神觸摸的那個驚喜跟感動。那我覺得真的是要把所有的榮耀,歸給我們天上的父。謝謝你,大家。哈利路亞!太棒,太棒。我們五重指示團隊,真的是,這個非常的棒。那我們除了兒童來服侍主,我們的年長者也服侍。這是我們整個聖誕的福音初集。我們這時候就邀請年長者事工團隊的代表出席。耶!
831.118	859.016	各位弟兄姊妹平安，我們年長者這次的福音初集是去承恩的精神養護自家然後因為在那邊我們已經去過好幾次了可是這一次我覺得最特別的就是我們去到那邊的時候我們跟他們一起用餐我們在那邊辦一個餐會我們把神的愛
859.957	873.401	繁體中文，臺灣國語。繁體中文，臺灣國語。
878.422	908.031	有點害怕。不過感謝主,神給我們很多的恩典,我們在那邊可以為主做見證,可以帶領他們唱詩歌,他們唱得有多開心。我說主啊,這個地方就是我們要來的地方,是神要為我們預備,要去那裡把神的愛帶到那個裡面,來給他們做一個祝福的一個地方,
908.251	909.336	感謝主,謝謝主。
912.756	938.649	太棒了。你看在聖誕節,主耶穌也顧念那些在精神方面比較軟弱的人。我們也是去把福音帶給他們。我們再給上帝一個熱烈的掌聲好不好。真的太棒了,感謝主。我們除了年長者出去做聖誕福音出擊,我們的學生大軍也不落人後。我們就邀請這個Best學生牧區的代表出來做見證。Hallelujah!
946.664	957.127	OK,我在這裡代表Best Mooch,我非常的感謝神,因為我們,其實我們所有人的預備都是不夠的。所以,但我在這裡感謝神。
957.654	985.411	我們也從Best教會比較悶的聚會中在裡面。我們原本是在這個教會裡面聚會,但是如今我們今年是出去,有的定點,有的是快閃,甚至有人進入到別人家裡向他們的家人傳福音,這點我們都一直很開心,並且把榮耀歸給上帝。而且我們相信我們Best明年要做更大的事,而且是為神做,謝謝。
986.152	999.217	耶!哎呀,看到有人比牧師帥,也是覺得不是滋味。江澤謙是誰兒子你知道嗎?
1000.06	1022.081	俊華跟婉薇的兒子。我跟你講,我跟他特別好,你知道為什麼嗎?我們兩個同一天生日,你知道嗎?而且我們兩個英文名字一模一樣,都叫Albert。很棒,學生這次福音初期,到各個地方去,到老街,還特別被這個基督教論壇報採訪,真的是覺得非常有意思。感謝主。
1022.381	1044.295	我們這次也有一個很特別,我們在街頭老街有很多的步道,這次蠻特別有一個地方就是我們在跟明桐百貨接洽,所以使用了明桐百貨的廣場,有一個Live即時的聖誕趴,我們就請這個明桐百貨天使出來跟大家分享,掌聲鼓勵。
1051.067	1067.491	大家好,我是文君,我是艾美小組。這次福音活動是做得非常的驚訝,因為超乎我們所想所求,因為當初我們只是想說單純的就到淡水捷運站去快閃,
1067.671	1093.45	因為很怕被警察趕。也很怕天氣不好。我們有好多好多憂慮。然後就想說,好吧。就厚著臉皮去跟民同百貨借場地。然後沒有想到,我們只是人去了。所有的事情啊,民同百貨都很樂意的配合。然後又免費讓我們借店。然後又讓我們借場地。我覺得感謝,就是...
1094.07	1118.742	單單的一顆,單純的心,勇敢地禱告的時候,我們就上去就去做了。然後神就成就了一切。然後呢,也是想說,當初只是一個小小的小組,在街頭上面去唱唱聖誕詩歌。然後呢,沒有想到敬拜團就跟著我們出來了。然後把事情搞得這麼大,我覺得真的好棒。
1119.462	1127.733	我們擺上神看見就為我們成就了一切。感謝神的恩典。
1131.647	1150.05	感謝主,神若幫助我們,真的這個民同百貨的門也開了。我相信這個因為這樣,神要祝福民同百貨,真的太棒了。我們不僅是開放社區,開放百貨公司,去街頭,去學校,還有很多弟兄姊妹把自己的職場,
1150.35	1162.184	也開放,能夠來做這個聖誕福音初集。好不好,我們接下來就請下一位代表來講,他如何把職場這個部分開放,給主使用。我們掌聲鼓勵,Hallelujah!
1170.094	1189.027	弟兄姊妹大家平安，我是心儀小組的淑慧。那一開始莊牧師提到說這一次的聖誕活動由各個小組做,就是認領社區。那我那時候就有一個感動說是不是可以是在那個三芝共榮社區的一個農夫市集裡面。
1189.087	1218.174	因為我的父母還有我的叔叔還有社區裡面的長輩他們都在那邊販售他們無毒的蔬菜那我也認領了一個小空間然後販賣一些茶點我想應該是可以被提出來使用的一個場地那就是另外一個就是值得一提的就是他們大部分來到當中都是一些衛星族的朋友然後在當中販售的那些小農的家庭裡面
1218.234	1243.925	有一點很特別,就是他們家裡面都有一個信主的姊妹。然後我就覺得這真的是非常的神奇。那我想說這群人,他們不會特別的到教會裡面來。那如果能夠透過這一次的聖誕活動,教會能夠到這當中,他們就可以,就有機會認識上帝。那很感謝主神安排我們,有很多的創意,我們在事情裡面使用。
1246.391	1249.593	一切的榮耀歸給神。
1266.476	1287.879	太棒了,還有很多人開放他的什麼公司的補習班來辦這個聖誕福音初期,真的太棒了。我們這次有很大徒步的是我們進到很多的社區去辦聖誕晚會,對不對?這怎麼不容易啊?不容易啊,這需要有勇士、探子敢去跟這個社區的管委會
1288.319	1303.538	來這個申請,或是我們有人就是管委會裡面的這個同仁。因此我接下來再請一位,就是在講這個方面,如何跟社區管委會來接洽的,這個一個見證。來我們請我們的姊妹,Hallelujah!
1309.889	1330.529	感謝主,大家好,我是安安。真的是感謝主藉著姊姊讓我可以搬到淡水,然後到臺北灣第一期。其實我們都是很陌生的,可是因為營運小組長一直很熱情,一直跟我聯絡,所以我就很自然的就是靠著主,在主沒有難成的事,對不對?
1331.049	1351.708	真的在組沒有難成的事,我就只是打了一個電話,然後沒想到對方的文康小姐張小姐也是很熱情,就說可以,但是你們只有40分鐘的時間,所以我們就很善用這個小組跟子晨老師的這個小組,沒想到他就短短40分鐘時間還有先知團隊的一起服事,還有這個可愛的小氣球。
1351.988	1365.892	一邊畫圖一邊領受祝福。所以那個社區的人就主動來跟我們講說可不可以明年再來。因為我也想帶我的小孩到教會。我們很久沒有去教會了。謝謝教會這樣子的服侍。所以我們將這個榮耀都歸給主。謝謝。
1373.66	1402.862	弟兄姊妹有沒有真的覺得太棒了對不對有沒有真的很以我們的教會為榮真的真的是太感恩太感恩了我們一起起立好不好2015年最後一個主日我們一起向神線上禱告好嗎線上禱告然後我們來向神這個大大的感恩說主啊使用我們寧願怎麼樣燒盡不願意放在那邊生鏽壞掉不願鏽壞
1403.302	1422.948	要就做,要就好好的做,要就好好的為主做見證,做光做眼好不好。我們同聲開口為今年十二月份這整個的福音初集,以及各個小組各單位內部的這樣的福音的感恩的凝聚。我們一起獻上最大的感恩給我們的主,我們同聲開口禱告。
1423.268	1441.805	哈利路亞主,我們感謝讚美禰,謝謝耶穌,主讓我們勇敢的做禰的門徒,勇敢的來成為宣揚福音的精兵,禰使用的各式各樣,禰給我們的恩賜、才幹,熱情、信心、勇氣、膽量、智慧,
1442.125	1469.301	主要使我們一起為主興起發光。主這是一個蒙恩的教會。這是一個非常奇妙的教會。你讓我們在這邊不是關起門來自嗨、內聚而已。你是讓我們成為一個把你的愛、你的平安、你的救恩宣揚出去的一個耶和華的軍隊。謝謝主你與我們同在。紀念這一次所有的籌備的同工。
1469.701	1470.822	繁體中文，
1489.275	1510.962	聖誕福音初集裡面﹐所有聽到福音的人﹐願福音的種子﹐都落在他們心裡的好土裡面﹐在主禰最合適的時間裡面﹐讓這個福音的種子﹐就發芽茁壯﹐讓他們也成為神所寶貝的兒女。聽我們的禱告﹐
1511.442	1536.565	紀念所有人辛勞的百善,把一切的榮耀都歸給我們天上的神。奉主耶穌基督的名,讓我們一起說,阿們。我們拍掌,我們榮耀感謝,歸給主。太棒了,哈利路亞,感謝,讚美神。哈利路亞,感謝主。請坐,我們請最後,剛剛所有來一起這個做見證的,我們來照張合照,道具也拿出來了,感謝主。
1538.49	1565.439	金巴獎的男主角也要來一下。哎呀 哎呀 紫辰啊
1567.841	1587.249	那個眉毛比我粗的人來了。可以嗎?可以嗎?側身過來,可以嗎?給個讚來。
1595.606	1620.431	謝謝大家。謝謝紫辰特別練師另外一半跑過來。那個眉毛要給我注意一下。不能再逼我出了,感謝主。好,弟兄姊妹感謝主,真的是太感恩了。好,我們一起打開聖經。我們請有需要聖經的也翻一下。舉個手,弟兄姊妹,同工給他。我們看以佛所書第一章。
1629.77	1657.04	以佛所書第一章,新約聖經,牧師2015年最後一次的講道,時間會很簡短,因為剩下幾分鐘而已,但是卻非常的重要。這是我對大家一個發自內心、誠心誠意的祝福。我很希望接下來我們讀這段經文,
1657.944	1685.375	你們都領受,不是隻有我領受,是你們都領受在你們的生命裡面。我們來讀以佛所書第一章的第十五節到二十三節。以佛所書第一章第十五節到第二十三節。我們翻到了,頭一幕章也有,我們一起來讀。預備,來。因此,
1685.657	1708.388	既聽見你們信從主耶穌ﷺ親愛眾聖徒ﷺ就為你們不住的感謝神ﷺ禱告的時候常提到你們求我們主耶穌基督的神ﷺ榮耀的父將那賜人智慧和啟示的靈賞給你們
1708.968	1735.239	使你們真知道祂,並且照明你們心中的眼睛,使你們知道祂的恩昭有何等的指望,祂在聖徒中得的積業有何等豐盛的榮耀,並知道祂向我們這信的人所顯的能力是何等的浩大,
1735.759	1761.389	就是照祂在基督身上所運行的大能大力,使祂從死裡復活,叫在天上坐在自己的右邊,遠超過一切執政的、掌權的、有能的、主治的和一切有名的,不但是今世的,連來世的也都超過了。
1761.749	1775.729	又將萬有扶在祂的腳下,使祂為教會做萬有之首。教會是祂的身體,是那充滿萬有者所充滿的。我們一起低頭來禱告。
1776.698	1798.88	主啊,讚美禰,願禰透過保羅鼓勵以佛所教會的那一個打從心腸肺腑裡面的那個祝福,今天也祝福到淡江教會所有弟兄姊妹的生命,祝福到我們的心腸肺腑裡面。聖靈啊,求禰照亮我們心中的眼睛,
1799.701	1815.009	讓我們可以知道﹐可以真知道﹐也真明白﹐你在我們生命中要得的產業﹐是何等的豐盛﹐何等的榮耀﹐
1815.469	1833.13	聖靈在我們身上所要運行的大能跟大力是何等的浩大。主啊,這個何等這兩個字是我們常常不懂的。求主,求主把那賜人智慧跟啟示的靈賞給我們。
1833.49	1861.26	讓我們知道來到教會﹐我們要得著的祝福﹐不是隻有這樣﹐而是何等的浩大﹐而是何等的豐盛﹐而是何等的偉大。謝謝主﹐聽我們同心合一禱告﹐奉主耶穌基督的名﹐阿們。牧師很簡短的要在2015年的年中﹐要跟各位分享一個觀念﹐非常感謝神﹐非常感謝神﹐
1862.398	1883.208	其實莊牧師已經接這個國倫牧師的棒子,已經五年三個月了。時間過得很快,真的過得很快。你看我頭髮怎麼樣,越來越怎麼樣,越來越白了。我真的也是算蠻努力的,蠻認真的。弟兄姊妹,其實我沒有什麼優點,
1883.268	1903.054	認真,就是很拚。為什麼我這麼拚呢?因為我知道一件事情,我的人生原本在26歲跳樓自殺的時候就該結束了。所以我從26歲我跳樓自殺沒死,我接下來的每一天都是怎麼樣?都是賺到的。
1904.275	1921.945	一個人如果曾經經歷生命,這種本來是要死不死的,甚至沒有像我一樣去跳樓,但裡面已經死了。你如果曾經經歷過那個,耶穌基督讓你的生命可以重新有盼望,
1922.858	1944.846	對你個人的婚姻﹐對你的家庭﹐對你的健康﹐對你的人際關係﹐對你的人格﹐對你自己這一生的夢想﹐你曾經是死的﹐跟我一樣﹐但後來耶穌基督把你救活了﹐你就會跟我一樣﹐想要珍惜你多賺來的每一天。
1946.34	1960.324	我30歲開始成為傳道人。時間很快,15年過去了。每一天非常的認真。我珍惜我的每一天。我沒有為我自己求什麼。師母可以為我做見證。
1960.759	1986.126	我名下沒有存款,我沒有財產,我什麼都沒有。我有的就是一個侍奉主的心。我為什麼拚了命想侍奉主?因為我知道一件事情,主如果留我不死,祂一定是在我的地上的年日,對我有另有任用。祂一定是要把更好的要給我。
1986.766	2016.314	你覺得耶穌愛你嗎?愛。那你覺得在地上比較幸福快樂,還是在天上比較幸福快樂?當然是天上啊。保羅自己也說,他如果現在就被接去,跟主在一起,是怎麼樣?好的無比啊。那主這麼愛你,怎麼會讓你留在地上,不立刻把你接走?哎喲,怕死人,信耶穌立刻被接走。那就是你不知道天上有多好。可是主這麼愛我們,
2016.374	2035.102	為什麼我們信了祂之後,祂沒有立刻把我們接到天上?因為祂在地上還有禮物要給我們。因為祂在地上還有更美的事,要讓我們去經歷,得著。祂不要讓我們空手進天堂。阿們。
2035.674	2065.594	弟兄姊妹,我跟各位講一個觀念。以前我們還沒有認識耶穌的時候,人生有很多辛苦的事。看到Elisa,我每次聽到她的CD,想起她的故事。十年的嚴重的憂鬱症。我都不知道那個日子該怎麼過。以前我們還沒有認識耶穌,還沒有進教會的時候,如果有人問你說,你覺得你這一生過得怎麼樣?啊哈,衰人。沒有衰命。
2065.674	2088.742	怎麼會搞成這樣呢?弟兄姊妹，很多時候，我們還沒有進入教會，還沒有認識救主耶穌之前，如果有人問你，人生過得怎麼樣，我們大概，大部分的人，會給他一個英文字，叫做bad，壞，不好，人生不如意，實質八九，
2090.145	2118.537	有些人說,不會啊,我沒有覺得我過得非常不好啊。我覺得我過得還不錯。我的工作有一點成就。我在社會上有一點地位。我的孩子表現也不錯啊。我也長得滿美的啊。身體也算還滿健康,都還可以啦。所以呢,他們是bad,不好,壞。我是怎麼樣?Not bad,還不錯啦,還可以。
2119.889	2147.994	可是呢,你不要忘記一件事情。《創世紀》第一章告訴我們,耶和華創造天地,創造萬有,創造你跟我,創造人的時候,祂看著我們的時候,祂是說,嗯,bad,祂是說,oh,not bad,祂是說什麼?Good!我們生命唯有重新遇見上帝了,見到教會了,
2149.206	2178.24	做神的兒女。我們人生才會開始怎麼樣?稍微明白什麼叫做good,什麼叫做,哇,其實活,人活著,好喔,好喔,還不是不壞喔,你懂意思嗎?這個大家都體會過,對不對?從bad,壞,到not bad,還不壞,到good,很好。我想淡江教會十四年前,在老街開始,七個人,
2179.241	2195.917	畢入蘭嶼,慘淡經營。我要常常教你們成語,因為我覺得你們成語都不好。感謝主,特別那個小太陽、中太陽這個,真的是我非常的憂心,非常的憂心。再複習一下,有什麼?
2197.022	2224.524	有如神住或如有神住。可是我們創了一個叫做如有什麼樣?有神怎麼樣?如住。今天座位座滿滿叫做怎麼樣?座無怎麼樣?虛喜。我們的小太陽老師說叫虛無作喜。為你們憂心。怎麼會講這個來?怎麼會講這個來?成語之前講什麼?必入難旅。哎呀哎呀。我的天啊。
2225.538	2255.307	十四年必路然旅一路走過來,從七個人現在到一個千人教會。我真的覺得很感恩就是說,五年多前,我從國倫牧師手上接下了這個棒子,成全國倫牧師跟牧強牧師到臺北繼續去打拼。那個時候我們的狀態就是叫做good,叫做好。可是呢,我們不能停留在good,我們要進到下一步叫什麼?
2255.725	2284.01	Better。所以這五年多來,我就一直希望說,幫大家轉型,進入Better。Good跟Better差別在哪裡?Better,英文就是更好,懂意思嗎?好就是,Good就是,這個教會不錯啊,講道好啊,敬拜好啊,場地設備應該也是淡水地區最好的啊,那我就住淡水嘛,我就當然來這個教會,就是好嘛。
2284.189	2307.431	那時候大家都是好觀眾。你懂我意思嗎?都覺得很好。就來這邊蠻享受的,這教會蠻不錯的。好,good。可是呢,那不是better。什麼意思呢?因為那時候的淡江教會,如果你有心想被栽培,想被服侍,你唯一一條路就是做小組長。
2308.677	2337.638	然後呢,如果有新來的想要服侍,問說牧師我可以服侍什麼,我還真的想不出可以叫你服侍什麼,就叫你擇週報。哪那麼多週報可以擇啊?你懂意思嗎?不然就排椅子。其實我們裡面很多都是以前神在人生的旅途上,給你們很多裝備、訓練,對不對?很多都是在社會上也都是擔任很重要工作的,來這邊永遠叫你們擇週報。
2338.882	2359.283	掃廁所,那很重要,掃廁所是很重要的事情。只是說就是沒有別的事,不知道叫你們做什麼。所以你們久了就會變成一個好觀眾。所以這幾年莊牧師在做一個重要轉型,從good到better,什麼意思呢?讓你們來不是做好觀眾,
2359.77	2383.495	讓你們來教會也不是隻有一條路可以發展,就是做小組長。你真的覺得每個人都合適做小組長嗎?不見得,你懂意思嗎?神所賜給教會有五重職勢,對不對?有哪五重?有使徒、有先知、有傳福音的、有牧師和教師。小組長理論上比較應該像小牧師,
2384.275	2404.897	把羊顧好,對不對?可是有的人他的特質比較不是這個啊。他可能是很有教導的恩賜。他喜歡研究聖經,研究真理。他就不一定是小牧師。有的人就是怎麼樣,衝衝衝,傳福音啊。傳福音一把罩,可是叫做牧羊關懷,他沒辦法。
2405.35	2423.224	有的人他就是比較聖靈常常感動他,比較是先知門徒,他就不一定合適做小組長,你懂我意思嗎?所以後來我就想辦法說,主啊,你如何讓淡江教會裡面每一個兒女們都找到神要給你們的產業。
2424.36	2441.498	所以這幾年我們有重要的轉型。我們從大家來來來來聚會,來來來來看我們大型的演出,一起去淡水河邊搞一個大活動。其實我們以前在淡水河邊搞大型演唱會真的很轟動。
2441.578	2467.594	真的很好,可是不能一直這樣下去,為什麼?因為在臺上表演永遠都是那些基督徒明星,我們就是拿著一個棒子維持秩序發便當。那這跟那臺教會就是一直折軸報,是差不多意思,你懂意思嗎?是good,但是不是什麼?不是better。為什麼?因為你跟我都一樣,都是神的兒女。我們都有怎麼樣?屬靈的產業。
2467.773	2494.59	牧師的責任就是要幫助大家找到屬靈的產業。所以我們這幾年就從good開始做轉型。轉了五年,進入better。這次的37場福音初級外展,就是一個驗熟,你懂意思嗎?大家真的做得很好。其實還有很多童工默默的付出。我們再給上帝一個極大的掌聲來感謝祂。
2500.111	2521.45	我覺得我26歲以後的每一天都是多賺來的。所以我如果還活著,我就想要求最好的。我如果做大家的主任牧師,其實大家都知道我就是有一個很關懷很愛的心腸,我很愛我的兒子。
2521.869	2547.966	所以我如果要為我的兒子或是我屬靈的弟兄姊妹的家人爭取東西的話,從天賦那邊爭取東西的話,我不會只爭取good,我也不會只爭取better,我會爭取什麼?最好的,the best。弟兄姊妹,這就是我們淡江教會下一個里程碑。
2548.336	2572.048	我們會繼續讓這個教會是一個好教會。我們一樣有很好的服事,讓人都可以來。在這邊得到供應,得到餵養,得到牧養,得到關心。我們也會繼續成為一個Better的教會。我們要發展各位每一個人,神給你們的生命特質都不一樣啊。
2572.108	2595.507	真的都不一樣。明寬,連我兒子都知道你是叫楊明寬。每次有人生日會寫詩。每個人特質都不一樣,你懂意思嗎?剛剛上來做見證的先知門徒,繪畫秋雁姊妹。以前她就是中心在那邊記帳,是教會的會計。可是神要給她的不是隻有這一個。
2596.374	2617.352	神就怎麼樣透過教會這樣子成全每一個人找到產業。他現在變成這個怎麼樣這個非常有創造性的一個怎麼樣先知性藝術的畫家。這些也都是這些年來我自己陪我這三個跟我很不一樣的兒子一起成長我的體會。我就知道一件事情
2618.063	2639.158	每個人都不一樣。所以我如果要勉強我三個兒子都要跟我一樣,他們就怎麼樣?毀了。但如果我把這三個兒子看成是天賦的兒子,我只是管家。
2640.333	2660.292	我只是陪他們人生多走一里路,幫助他們找到天賦要給他們的人生,那他們就不會毀了,他們就會怎麼樣?成了。聽得懂嗎?也是一樣。其實非常感謝弟兄姊妹給莊牧師很多的信任。
2661.34	2690.051	也很感謝教會﹐把很多的權柄﹐託付給我來執行。其實我壓力也很大﹐我常常有時候﹐覺得自己做不好的時候﹐我都一直跟上帝想要辭職﹐因為我很怕誤事﹐因為我是一個算蠻認真又蠻負責﹐我很怕耽誤大家﹐我很怕耽誤大家﹐耽誤上帝在淡江教會的祝福計畫﹐所以有時候我覺得我做得不夠好的時候﹐我也一直跟神說﹐可不可以換人﹐我很怕耽誤﹐
2690.111	2715.628	教會耽誤上帝。可是呢,神就是還是一直憐憫我,使用我。所以對我而言呢,我就是要繼續,想要去實現神給我的託付。就是讓你們每一個這麼獨特的人,你們都不一樣,可以找到你作為神的兒女,應當得到的什麼?產業。所以呢,我的兒子,如果我強迫他們都要像我,他們就毀了。
2716.544	2740.484	一樣,如果我強迫你們都要像我,你們也怎麼樣?毀了。那我的兒子怎麼樣才會不毀了?成了。就是我幫助他們找到神要給他們的人生產業和命定,他們就成了,成了上帝的財,成財。你們也是一樣啊。
