start	end	text
1736.937	1762.948	越走越清楚的,但是很重要是什麼?我今天在我這個位分上的時候,我要知道我今天要做什麼。所以第二點的話呢,我想跟大家講的就是,第一個如果是the plan的話呢,第二個我想跟大家講的是,也用一個英文字,the presence。中文我想跟大家講的就是說,我們每一個人都有個位分,我們在我們的那個位分上,我們從天國的角度,記得我給大家挑戰的,
1763.763	1765.283	繁體中文，臺灣國語。
1785.009	1799.5	天國的大使,我們都有那個位分,the presence,the presence,我們在這個位分上,我們不要缺席,我們在這個位分上,我們按著神給我們的那份的話,我們很勇敢的,
1800.06	1827.037	我們很勇敢地按照我們的領受,我們每天來過日子。這是我想跟他講的第二個,就是叫做the presence,積極認識我們來做耶穌基督的一個好使者。其實講到好使者,如果是用耶利米跟丹伊裡,他們兩個的例子來講的話,其實這個是太文綽綽了,因為他們兩個的環境,我們今天題目是什麼?生在
1828.063	1832.756	草雲嘛,所以草雲就是你旁邊的人啊,很多都是你敵人啊。
1833.575	1857.733	其實他們就是這樣一個情形的。他就是很多很多的旁邊的人都是,像耶利米旁邊老是有人要害他,但依你老是有人去參奏他,對不對?特徵主一下子就出一個什麼東西出來,然後就說他有狀況了這樣子。然後你就看到他們的話呢,就是一生就是過在這樣的日子裡頭。我們看看在耶利米的情形的話,下一個經文的話。
1858.848	1865.922	我想這個經文還是可以讀一下,因為對耶利米的一個狀況可能會有一個比較完整的瞭解,我們一起來讀一下好不好。
1866.459	1889.753	耶和華的話臨到耶利米說﹖你們當聽從我的話﹖我就做你們的神﹖你們也當做我的子民﹖你們行我所吩咐的一切道﹖就可以得福﹖不聽從耶和華他們神的話﹖不受教訓的國民﹖和他們口中誠實滅絕了﹖這個不太容易理解因為我又是把幾個經文拼在一起簡單講就是這樣子
1890.742	1906.442	耶利米他服侍了40年,40年時間,如果你去看耶利米書,從第一章到第25章,有人把它整理得蠻好的,他其實講了一生當中大概12篇非常精彩的道,但是他每一篇道的話,
1906.903	1910.204	繁體中文，臺灣國語。繁體中文，臺灣國語。
1928.592	1942.409	耶利米,其實你去讀耶利米書的話,你看蠻多地方仔細去看的話,我自己覺得我這個判斷應該是正確的。你可以感覺到耶利米其實好些時候,他蠻想辭職的。
1943.336	1970.719	他滿想跟上帝辭職說,我不幹了好不好。我不要做這個先知未分好不好。因為他看到的這些負面的東西,他知道是要發生的。而且要發生在他自己的國家,發生在他自己的同胞上頭。而這些國家,這個國家跟這些同胞的話,如果肯轉向神的話,都有救的。但是他心裡又明明知道,他們就是不肯轉過來。
1972.346	1990.053	但是他不敢缺席,因為神給他的一生的使命,他的時代使命是做一個先知,是做一個先知,要讓猶太的名王都知道神的心意是怎麼樣子的。
1991.479	2018.644	他就很勇敢,他服侍了五個王,除了第一個約西亞王,算是好王,後來他另外還服侍了他這個約西亞王的三個兒子跟一個孫子,後面四個王,用我們現在比較白話講就是很爛,那四個王真的很爛,那很爛的王你去服侍他,然後你就一天到晚跟他講說是,你快完蛋了,你快完蛋了,你想想他日子好不好過,當然不好過的,
2019.599	2037.614	但是他雖然心裡頭一直想辭職,上帝沒有讓他辭,他就很專心的在他生命當中,他沒有缺席。The presence,他不僅僅知道the plan,他知道神給他的計畫,他的一生應該怎麼走,他就按著走。
2038.626	2054.233	在祂的生命當中,祂就不敢缺席。按著祂領受的來做。但依理的情形又不太一樣。但依理的話,我剛剛講,他是個帥哥,然後家裡背景也不錯。
2055.794	2075.209	耶利米他其實出身也是他是一個祭司家庭的所以家裡應該蠻富有的但是他走的是那條路但依裡雖然是王國奴但是神給他預備的是在王宮裡頭去服侍王結果這邊記載的話在但依裡第一章這邊也是蠻清楚的就是剛才講到的他
2076.323	2083.408	繁體中文，臺灣國語。繁體中文，臺灣國語。繁體中文，臺灣國語。
2102.193	2106.518	繁體中文，臺灣國語。繁體中文，臺灣國語。
2117.637	2140.024	希望你們不會被送到哪一個國家去了。但是你們神給彈奕裡的這一份恩膏給你們的話,你們可以很厲害。因為他服侍那個世代,他在巴比倫那邊,後來在波斯服侍的話,上帝給他有一招很厲害,就是解夢。
2141.135	2165.041	這給他解悶,然後他就靠著解悶,哇,這一招,陳曉金是三招嘛,對不對,他靠一招他就行遍天下了。但是這裡講的,起頭這邊在第二章這邊講到就是說是,奧秘的事就在夜間異象中可以以但一理顯明,但一理便稱頌天上的神。我勸你們回去看一下,因為聖經其實可以很好玩的,
2165.401	2169.125	繁體中文，臺灣國語。繁體中文，臺灣國語
2187.585	2204.253	這其實很豈有此理,對不對?那這些術士的話呢,就很慘了,要被砍頭了。結果他們說,還有這幾個聰明的,從尤大人那邊擄回來的這幾個這些人,就試試他們,結果他們也很慘了,現在變成他們要來解夢了。
2205.06	2223.375	國王又講不出來他講了什麼夢,記了什麼夢,但知道是個惡夢,很糟糕的夢,非解不可,他們就禱告。但依理跟他的三個好朋友,他們禱告,徹夜禱告以後,就是帶出後面這邊的奧秘的事,在夜間就跟他顯明瞭。但依理就把他
2224.582	2252.67	領受的這一份就跑去跟王那邊去講了。一講了以後,哇,他平步青雲啊,因為王說,就是這個,就是這個,我想起來了,我昨天的噩夢就是這個,而且他把解夢解得,完全解得很清楚。這其實是一個噩夢,他講的這個夢不是一個好夢的,但是因為是神的話,神的啟示,帶著神能力,當他講出去的時候呢,王就聽了。
2253.541	2280.851	然後但以理這一生就不一樣了。但以理的話,他就很受王的重用。所以弟兄姊妹,我們真的是要求神幫助我們,在我們的生命當中,我們不知道我們哪一個時候神用我們,但是我們應該這樣講,我們應該知道神一直在用我們,但不知道在哪一個時刻他要大大的用我們,對不對?所以下面這個圖,我以前跟弟兄姊妹分享過,我相信我們的教會應該是這樣子的,我們的教會的話,
2281.988	2284.671	我相信的是,上帝要我們在
2302.312	2324.023	整個社會的不同的角落,現在有人講七座山,seven mountains,工、商、金融,各方面這樣子的。不管怎麼分,我這邊講到的工業、商業、農業,各個不同的,教育、社區,通通一樣。我們多半可以從那中間找到一兩個圈子,跟我們是有關係的。
2324.974	2338.771	如果那是跟我們有關係的話,很可能就是從職場服事角度的話,就是上帝給我們那份,要我們在這個份上投,要我們按祂的旨意,the presence,我們不缺席。
2340.503	2364.678	不缺席在治理這地的事上。因為教會怎麼治理這地?教會治理這地是靠祂的子民出去。祂的子民出去怎麼來治理這地?是聖靈帶領我們在我們個人不同的崗位上。你那一份,我這一份,祂那一份,我們都加起來的時候,這個教會在全地的影響就不得了了。
2365.196	2382.571	阿門﹗阿門﹗可以嗎?好,可不可以,你要是覺得說,欸,羅牧師講的是有道理,我不缺席,我要在我這份上不缺席,你就勇敢的跟你旁邊的弟兄姊妹說,做個宣告,你說,我在我這份上,我一定不缺席。
2388.285	2391.527	繁體中文，臺灣國語。繁體中文，臺灣國語。
2410.111	2434.947	保羅講得很好了,就是我們行事為人是要跟我們蒙的恩要相稱。對不對?所以我這邊的practice,我想強調的是,我們的行事為人的話,求神給我們在我們這份上,我們這份上做好。這裡很有意思,因為保羅他是被關在監獄裡頭,他寫這句話了。結果他寫這句話的時候,其實是丹伊裡跟耶利米
2436.032	2437.753	繁體中文，臺灣國語。繁體中文，
2464.565	2466.185	繁體中文，臺灣國語。
2481.886	2503.949	耶利米說第八章的時候,耶利米到哪裡去都挨罵了,因為他就想說你們文士啊,你們智慧人啊,你們從小到大的,反正你們都是貪的。貪不是從今天開始的,貪是以前就會有的,人的貪是很早就開始的。
2504.189	2533.847	那他這邊就罵了,然後就說你們這些先知啊,你們祭司的話,明明這個人他都已經要有災難,你還跟他平安喔,平安喔,平安喔。我把這個翻譯出來什麼意思呢?就是耶利米的話呢,把五院的高官都得罪了啦。你行政院的也沒做好,你立法院的也沒做好,你做總統的也沒做好,反正他所有權貴都得罪,你說他日子好不好過?
2535.299	2535.419	The practice,
2564.224	2583.34	我説用行事為人與蒙的恩相稱。如果我們按著我們領受的,按著我們聖經的教導,在我們的工作上,我們做的很多事情,行事為人按著聖經做,都可以做得順的話,你做不做?都不敢講啊?
